0,1,2,3,4,5,6
-210.55,"1,581.66","1,371.11",-357.40,"2,860.41","2,503.01",16-Jul-2013
-73.86,"1,976.39","1,902.53",-26.09,"4,244.52","4,218.43",17-Jul-2013
-239.41,"1,663.24","1,423.83",-178.29,"3,366.74","3,188.45",18-Jul-2013
-229.10,"1,593.27","1,364.17",252.26,"3,144.09","3,396.35",19-Jul-2013
299.85,963.02,"1,262.87",-406.02,"2,164.35","1,758.33",22-Jul-2013
60.86,"1,011.15","1,072.01",211.36,"2,316.18","2,527.54",23-Jul-2013
-328.80,"1,713.24","1,384.44",-404.50,"3,276.42","2,871.92",24-Jul-2013
-138.80,"2,116.98","1,978.18",-442.94,"4,675.78","4,232.84",25-Jul-2013
-489.17,"1,605.72","1,116.55",278.04,"2,509.15","2,787.19",26-Jul-2013
-101.26,"1,209.44","1,108.18",-231.77,"2,412.15","2,180.38",29-Jul-2013
-415.00,"1,671.61","1,256.61",256.45,"2,288.86","2,545.31",30-Jul-2013
-128.02,"1,919.10","1,791.08",142.87,"4,864.30","5,007.17",31-Jul-2013
-293.62,"1,556.90","1,263.28",177.78,"3,526.35","3,704.13",01-Aug-2013
-340.60,"1,515.07","1,174.47",283.79,"3,074.35","3,358.14",02-Aug-2013
-303.13,"1,137.02",833.89,33.35,"2,867.17","2,900.52",05-Aug-2013
-323.74,"1,541.15","1,217.41",212.74,"3,062.57","3,275.31",06-Aug-2013
261.73,"1,300.15","1,561.88",-350.92,"3,779.09","3,428.17",07-Aug-2013
516.15,968.23,"1,484.38",-395.78,"3,283.90","2,888.12",08-Aug-2013
258.81,864.08,"1,122.89",408.36,"2,818.95","3,227.31",12-Aug-2013
115.29,"1,127.21","1,242.50",227.08,"3,192.02","3,419.10",13-Aug-2013
249.28,"1,152.19","1,401.47",247.96,"2,571.24","2,819.20",14-Aug-2013
732.23,"1,208.28","1,940.51",-563.23,"4,899.87","4,336.64",16-Aug-2013
372.65,"1,086.28","1,458.93",-680.08,"3,485.20","2,805.12",19-Aug-2013
"1,066.15",925.05,"1,991.20","-1,424.32","4,414.26","2,989.94",20-Aug-2013
775.45,"1,056.25","1,831.70",-792.11,"4,747.33","3,955.22",21-Aug-2013
389.66,"1,292.55","1,682.21","-1,277.64","4,808.77","3,531.13",22-Aug-2013
755.87,740.93,"1,496.80",-148.57,"3,582.55","3,433.98",23-Aug-2013
409.99,"1,062.38","1,472.37",-607.43,"2,858.48","2,251.05",26-Aug-2013
480.50,"1,232.62","1,713.12","-1,373.99","4,310.11","2,936.12",27-Aug-2013
506.78,"1,736.78","2,243.56","-1,120.43","5,227.43","4,107.00",28-Aug-2013
-75.80,"1,724.96","1,649.16",-248.18,"5,152.29","4,904.11",29-Aug-2013
731.07,"1,520.70","2,251.77",-78.85,"6,501.14","6,422.29",30-Aug-2013
-285.81,982.87,697.06,475.92,"2,037.56","2,513.48",02-Sep-2013
596.43,804.15,"1,400.58",-716.16,"2,782.11","2,065.95",03-Sep-2013
-222.36,"1,192.54",970.18,172.53,"2,627.73","2,800.26",04-Sep-2013
-492.82,"1,651.42","1,158.60","1,101.41","3,192.03","4,293.44",05-Sep-2013
-238.53,"1,443.00","1,204.47",800.71,"3,055.41","3,856.12",06-Sep-2013
"-1,398.05","2,352.07",954.02,"2,563.60","3,421.15","5,984.75",10-Sep-2013
-386.12,"1,695.34","1,309.22",586.50,"2,685.96","3,272.46",11-Sep-2013
-395.49,"1,460.97","1,065.48",930.54,"2,834.21","3,764.75",12-Sep-2013
-152.09,896.29,744.20,-98.00,"2,786.62","2,688.62",13-Sep-2013
-425.17,"1,457.48","1,032.31",282.87,"2,546.44","2,829.31",16-Sep-2013
-501.19,978.62,477.43,318.05,"2,027.84","2,345.89",17-Sep-2013
-508.41,"1,189.23",680.82,580.13,"1,896.22","2,476.35",18-Sep-2013
"-1,829.72","3,154.55","1,324.83","3,543.84","3,574.32","7,118.16",19-Sep-2013
-790.22,"1,870.82","1,080.60",945.76,"4,530.62","5,476.38",20-Sep-2013
-745.88,"1,567.93",822.05,-80.57,"2,860.01","2,779.44",23-Sep-2013
-493.74,"1,530.04","1,036.30",-21.09,"3,143.30","3,122.21",24-Sep-2013
-473.28,"1,245.42",772.14,382.45,"2,983.42","3,365.87",25-Sep-2013
-362.11,"1,540.20","1,178.09",172.15,"3,260.30","3,432.45",26-Sep-2013
-115.27,"1,056.32",941.05,-244.95,"2,032.07","1,787.12",27-Sep-2013
89.76,983.20,"1,072.96",-519.64,"2,667.03","2,147.39",30-Sep-2013
125.35,818.87,944.22,-106.96,"1,835.63","1,728.67",01-Oct-2013
-493.00,"1,567.65","1,074.65",997.21,"2,893.81","3,891.02",03-Oct-2013
-302.07,"1,145.78",843.71,541.36,"1,775.18","2,316.54",04-Oct-2013
-267.46,"1,062.20",794.74,494.13,"1,928.81","2,422.94",07-Oct-2013
-454.35,"1,160.99",706.64,226.32,"2,384.78","2,611.10",08-Oct-2013
-97.10,"1,362.61","1,265.51",326.58,"2,380.07","2,706.65",09-Oct-2013
-460.47,"1,393.53",933.06,614.27,"1,680.26","2,294.53",10-Oct-2013
-544.19,"1,491.54",947.35,"1,010.45","1,754.87","2,765.32",11-Oct-2013
-641.20,"1,196.55",555.35,730.29,"1,507.07","2,237.36",14-Oct-2013
"-1,035.34","1,606.65",571.31,"1,136.23","1,409.81","2,546.04",15-Oct-2013
"-1,149.22","1,740.13",590.91,"1,109.93","2,832.67","3,942.60",17-Oct-2013
-562.23,"1,667.38","1,105.15","1,752.98","2,108.18","3,861.16",18-Oct-2013
-724.10,"1,506.58",782.48,"1,031.79","1,840.03","2,871.82",21-Oct-2013
-845.30,"1,484.78",639.48,794.90,"1,754.04","2,548.94",22-Oct-2013
-545.57,"1,298.10",752.53,644.80,"1,960.51","2,605.31",23-Oct-2013
-735.40,"1,536.29",800.89,991.83,"1,898.48","2,890.31",24-Oct-2013
-497.95,"1,155.35",657.40,626.99,"1,673.67","2,300.66",25-Oct-2013
-902.68,"1,360.72",458.04,636.78,"1,692.19","2,328.97",28-Oct-2013
-894.04,"1,885.57",991.53,"1,103.04","1,735.08","2,838.12",29-Oct-2013
-550.60,"1,457.89",907.29,"1,016.77","1,893.43","2,910.20",30-Oct-2013
-833.79,"2,041.19","1,207.40","1,875.87","3,792.00","5,667.87",31-Oct-2013
-422.70,"1,424.97","1,002.27",186.95,"2,385.97","2,572.92",01-Nov-2013
-0.28,12.75,12.47,3.98,1.05,5.03,03-Nov-2013
-683.96,"1,223.01",539.05,162.53,"2,830.82","2,993.35",05-Nov-2013
-545.20,"1,145.54",600.34,271.70,"1,800.78","2,072.48",06-Nov-2013
-715.07,"1,328.95",613.88,479.24,"1,580.43","2,059.67",07-Nov-2013
-915.63,"1,567.96",652.33,412.03,"1,954.37","2,366.40",08-Nov-2013
-782.53,"1,344.54",562.01,333.50,"1,983.74","2,317.24",11-Nov-2013
-870.40,"1,391.20",520.80,347.58,"2,211.19","2,558.77",12-Nov-2013
-253.01,"1,145.27",892.26,299.70,"2,292.88","2,592.58",13-Nov-2013
-410.81,"1,249.53",838.72,970.03,"1,653.97","2,624.00",14-Nov-2013
-655.40,"1,332.70",677.30,"1,158.57","2,346.02","3,504.59",18-Nov-2013
-726.55,"1,380.96",654.41,"1,014.61","1,820.56","2,835.17",19-Nov-2013
-283.81,994.81,711.00,80.40,"2,546.32","2,626.72",20-Nov-2013
-650.66,"1,274.34",623.68,-59.80,"2,505.34","2,445.54",21-Nov-2013
-252.45,958.32,705.87,-2.83,"1,867.54","1,864.71",22-Nov-2013
-792.43,"1,460.15",667.72,837.80,"1,720.50","2,558.30",25-Nov-2013
-356.90,"1,538.82","1,181.92",-339.16,"6,610.43","6,271.27",26-Nov-2013
-58.13,836.39,778.26,-48.53,"2,459.45","2,410.92",27-Nov-2013
330.51,"1,460.29","1,790.80",102.91,"3,033.32","3,136.23",28-Nov-2013
-101.76,"1,144.34","1,042.58",745.16,"1,887.06","2,632.22",29-Nov-2013
-618.20,"1,310.50",692.30,790.97,"1,456.89","2,247.86",02-Dec-2013
-671.26,"1,554.55",883.29,516.59,"2,021.81","2,538.40",03-Dec-2013
-18.05,"1,052.60","1,034.55",52.11,"2,288.66","2,340.77",04-Dec-2013
-674.02,"1,812.06","1,138.04","1,151.51","2,774.44","3,925.95",05-Dec-2013
-743.93,"1,690.52",946.59,863.77,"2,247.58","3,111.35",06-Dec-2013
"-1,205.81","2,442.15","1,236.34","2,473.17","2,389.93","4,863.10",09-Dec-2013
-628.16,"1,794.03","1,165.87",395.68,"4,179.29","4,574.97",10-Dec-2013
-841.95,"1,554.64",712.69,962.71,"2,009.62","2,972.33",11-Dec-2013
-354.85,"1,104.99",750.14,187.81,"2,688.38","2,876.19",12-Dec-2013
-45.07,"1,036.20",991.13,-432.02,"3,553.37","3,121.35",13-Dec-2013
-129.50,"1,127.30",997.80,159.55,"2,174.19","2,333.74",16-Dec-2013
-96.83,"1,154.35","1,057.52",249.93,"2,880.75","3,130.68",17-Dec-2013
-413.01,"1,386.60",973.59,"1,198.60","3,358.73","4,557.33",18-Dec-2013
-41.59,"1,659.08","1,617.49","2,264.11","2,022.03","4,286.14",19-Dec-2013
-247.95,"1,403.47","1,155.52",990.19,"2,454.68","3,444.87",20-Dec-2013
38.35,942.60,980.95,135.42,"2,646.03","2,781.45",23-Dec-2013
-43.90,863.19,819.29,40.67,"1,134.46","1,175.13",24-Dec-2013
-203.44,"1,336.62","1,133.18",743.70,"1,922.28","2,665.98",26-Dec-2013
-159.85,953.19,793.34,295.76,"1,056.59","1,352.35",27-Dec-2013
-207.15,883.73,676.58,116.06,"1,188.87","1,304.93",30-Dec-2013
-279.89,890.79,610.90,309.70,"1,236.11","1,545.81",31-Dec-2013
-222.12,581.34,359.22,10.16,214.96,225.12,01-Jan-2014
-189.75,"1,104.42",914.67,674.05,"1,722.11","2,396.16",02-Jan-2014
-280.77,"1,208.03",927.26,-18.06,"1,895.04","1,876.98",03-Jan-2014
-22.54,"1,103.37","1,080.83",-318.91,"2,247.81","1,928.90",06-Jan-2014
59.44,"1,056.24","1,115.68",-567.02,"2,794.93","2,227.91",07-Jan-2014
-88.15,"1,202.25","1,114.10",79.68,"2,709.43","2,789.11",08-Jan-2014
-118.45,"1,290.40","1,171.95",-3.74,"2,846.35","2,842.61",09-Jan-2014
81.73,"1,233.41","1,315.14",68.16,"3,048.09","3,116.25",10-Jan-2014
-317.52,"1,096.48",778.96,413.85,"2,564.12","2,977.97",13-Jan-2014
-97.93,685.16,587.23,-260.88,"2,654.28","2,393.40",14-Jan-2014
-690.02,"1,471.72",781.70,713.29,"2,921.96","3,635.25",15-Jan-2014
-791.75,"1,659.86",868.11,479.28,"3,197.68","3,676.96",16-Jan-2014
141.65,"1,374.59","1,516.24",75.27,"4,898.36","4,973.63",17-Jan-2014
-310.47,"1,170.26",859.79,384.89,"2,220.76","2,605.65",20-Jan-2014
181.50,850.41,"1,031.91",-43.74,"2,906.22","2,862.48",21-Jan-2014
-90.57,"1,007.60",917.03,279.45,"2,961.75","3,241.20",22-Jan-2014
-393.68,"1,235.96",842.28,433.60,"2,780.31","3,213.91",23-Jan-2014
-78.05,"1,171.40","1,093.35",-230.96,"3,367.07","3,136.11",24-Jan-2014
151.02,"1,332.98","1,484.00","-1,334.21","4,068.03","2,733.82",27-Jan-2014
"1,178.81","1,289.48","2,468.29","-1,267.35","4,024.12","2,756.77",28-Jan-2014
-16.87,"1,304.48","1,287.61",250.48,"3,001.03","3,251.51",29-Jan-2014
132.01,"1,746.96","1,878.97",-430.20,"4,335.85","3,905.65",30-Jan-2014
327.01,967.08,"1,294.09",-652.97,"3,451.88","2,798.91",31-Jan-2014
327.01,967.08,"1,294.09",-652.97,"3,451.88","2,798.91",03-Feb-2014
864.55,"1,105.29","1,969.84","-1,234.02","3,131.85","1,897.83",04-Feb-2014
815.23,794.95,"1,610.18",-576.20,"2,862.34","2,286.14",05-Feb-2014
610.80,"1,031.15","1,641.95",10.75,"2,776.25","2,787.00",06-Feb-2014
610.80,"1,031.15","1,641.95",10.75,"2,776.25","2,787.00",07-Feb-2014
294.79,"1,083.82","1,378.61",-455.18,"2,507.32","2,052.14",10-Feb-2014
242.37,"1,047.71","1,290.08",-165.40,"2,653.98","2,488.58",11-Feb-2014
-261.96,"1,638.98","1,377.02",211.99,"2,468.62","2,680.61",12-Feb-2014
-292.40,"1,055.96",763.56,399.40,"2,070.62","2,470.02",13-Feb-2014
-45.00,850.14,805.14,-15.86,"2,361.49","2,345.63",14-Feb-2014
-245.17,736.05,490.88,522.82,"1,938.66","2,461.48",17-Feb-2014
-154.83,893.47,738.64,292.23,"2,034.84","2,327.07",18-Feb-2014
-338.74,797.63,458.89,468.47,"1,343.70","1,812.17",19-Feb-2014
-600.71,"1,058.11",457.40,206.46,"2,175.72","2,382.18",20-Feb-2014
-381.55,963.73,582.18,603.41,"1,768.02","2,371.43",21-Feb-2014
-248.49,829.08,580.59,266.87,"2,112.16","2,379.03",24-Feb-2014
-289.12,"1,079.64",790.52,423.41,"2,226.25","2,649.66",25-Feb-2014
-251.91,"1,415.80","1,163.89",511.15,"3,536.50","4,047.65",26-Feb-2014
12.02,"1,322.43","1,334.45",591.82,"6,145.39","6,737.21",28-Feb-2014
"1,566.31","1,151.16","2,717.47",198.53,"2,325.65","2,524.18",03-Mar-2014
-344.50,"1,432.23","1,087.73",185.61,"2,343.30","2,528.91",04-Mar-2014
-201.85,"1,185.83",983.98,737.29,"2,366.12","3,103.41",05-Mar-2014
-567.10,"1,556.27",989.17,"1,272.93","2,765.81","4,038.74",06-Mar-2014
-669.58,"2,347.60","1,678.02","2,577.44","3,820.89","6,398.33",07-Mar-2014
"-1,044.82","2,623.23","1,578.41","1,253.65","3,853.01","5,106.66",10-Mar-2014
"-1,331.73","2,381.96","1,050.23","1,471.23","2,935.28","4,406.51",11-Mar-2014
-821.97,"1,476.40",654.43,864.35,"2,354.84","3,219.19",12-Mar-2014
-314.40,"1,529.94","1,215.54",616.62,"3,338.49","3,955.11",13-Mar-2014
-866.42,"1,599.89",733.47,982.19,"2,969.25","3,951.44",14-Mar-2014
-201.97,"1,358.66","1,156.69","1,011.95","3,617.14","4,629.09",18-Mar-2014
-610.96,"1,939.80","1,328.84","1,069.74","3,585.54","4,655.28",19-Mar-2014
-563.29,"1,508.59",945.30,722.02,"2,806.72","3,528.74",20-Mar-2014
"-4,076.60","7,681.81","3,605.21","4,222.10","4,238.65","8,460.75",21-Mar-2014
-770.39,"1,743.09",972.70,"1,465.62","2,423.86","3,889.48",24-Mar-2014
-544.00,"1,721.00","1,177.00","1,223.00","2,720.00","3,943.00",25-Mar-2014
-356.11,"2,000.55","1,644.44","1,004.52","2,961.27","3,965.79",26-Mar-2014
-591.83,"2,916.79","2,324.96","2,191.93","5,872.55","8,064.48",27-Mar-2014
-208.34,"1,568.55","1,360.21","1,362.87","2,960.93","4,323.80",28-Mar-2014
-611.22,"1,969.30","1,358.08",942.86,"3,305.98","4,248.84",31-Mar-2014
-247.88,"1,406.75","1,158.87",385.66,"3,183.21","3,568.87",01-Apr-2014
-471.78,"1,927.71","1,455.93",594.67,"4,055.52","4,650.19",02-Apr-2014
-716.57,"1,807.58","1,091.01",717.39,"4,015.83","4,733.22",03-Apr-2014
"-1,125.06","2,102.96",977.90,232.46,"2,874.06","3,106.52",04-Apr-2014
"-1,081.36","1,771.20",689.84,703.71,"2,888.25","3,591.96",07-Apr-2014
-463.78,"2,040.46","1,576.68","1,043.86","4,303.60","5,347.46",09-Apr-2014
13.45,"1,868.49","1,881.94",342.75,"4,688.12","5,030.87",10-Apr-2014
364.92,"1,362.69","1,727.61",-362.29,"4,152.66","3,790.37",11-Apr-2014
-278.27,"1,428.36","1,150.09",-21.63,"3,717.58","3,695.95",15-Apr-2014
-347.70,"1,406.04","1,058.34",-44.69,"3,043.66","2,998.97",16-Apr-2014
-122.75,"1,653.77","1,531.02",433.40,"2,926.94","3,360.34",17-Apr-2014
-217.66,"1,637.15","1,419.49",212.85,"2,045.33","2,258.18",21-Apr-2014
-298.46,"1,372.72","1,074.26",162.93,"2,357.85","2,520.78",22-Apr-2014
-533.88,"2,266.39","1,732.51",767.61,"4,840.01","5,607.62",23-Apr-2014
-417.30,"1,472.89","1,055.59",295.01,"4,323.35","4,618.36",25-Apr-2014
-370.53,"1,302.05",931.52,77.02,"3,464.11","3,541.13",28-Apr-2014
-550.89,"1,403.93",853.04,287.98,"2,448.06","2,736.04",29-Apr-2014
6.46,"1,322.60","1,329.06",454.48,"3,990.44","4,444.92",30-Apr-2014
-405.65,"1,178.05",772.40,386.95,"2,390.66","2,777.61",02-May-2014
0.00,"1,065.17","1,065.17",279.86,"1,957.14","2,237.00",05-May-2014
-55.73,"1,407.74","1,352.01",45.93,"1,656.18","1,702.11",06-May-2014
-258.88,"1,509.07","1,250.19",119.11,"4,138.35","4,257.46",07-May-2014
-119.90,"1,491.17","1,371.27",363.24,"3,183.19","3,546.43",08-May-2014
-75.30,"1,745.46","1,670.16","1,268.78","3,402.56","4,671.34",09-May-2014
92.56,"1,847.29","1,939.85","1,217.95","3,388.05","4,606.00",12-May-2014
-649.42,"2,287.56","1,638.14","2,026.23","4,173.10","6,199.33",13-May-2014
-410.01,"1,704.02","1,294.01","1,520.08","3,858.67","5,378.75",14-May-2014
-385.40,"2,090.77","1,705.37",934.94,"3,886.36","4,821.30",15-May-2014
-349.32,"3,678.48","3,329.16","3,634.82","8,327.49","11,962.31",16-May-2014
-348.48,"3,647.60","3,299.12","1,350.04","7,096.17","8,446.21",19-May-2014
-656.83,"2,217.10","1,560.27",-104.53,"7,112.74","7,008.21",20-May-2014
-439.03,"2,014.73","1,575.70",-266.22,"5,896.82","5,630.60",21-May-2014
203.07,"1,883.20","2,086.27",-294.99,"6,951.02","6,656.03",22-May-2014
-135.50,"2,000.06","1,864.56",416.80,"6,309.88","6,726.68",23-May-2014
-208.39,"2,707.22","2,498.83",-84.13,"5,828.41","5,744.28",26-May-2014
-95.63,"1,544.74","1,449.11",-202.61,"5,265.14","5,062.53",27-May-2014
-33.40,"1,558.93","1,525.53",-286.54,"5,839.63","5,553.09",28-May-2014
195.20,"2,191.17","2,386.37",-522.90,"7,344.71","6,821.81",29-May-2014
-148.81,"1,627.28","1,478.47",234.49,"3,183.78","3,418.27",02-Jun-2014
99.81,"1,386.96","1,486.77",575.09,"5,040.76","5,615.85",03-Jun-2014
-425.79,"2,233.27","1,807.48","1,368.97","6,039.11","7,408.08",05-Jun-2014
-315.15,"2,351.34","2,036.19","1,283.04","6,674.04","7,957.08",06-Jun-2014
-490.03,"2,327.39","1,837.36",536.68,"5,080.39","5,617.07",09-Jun-2014
"-1,215.47","2,527.83","1,312.36",682.26,"4,715.54","5,397.80",10-Jun-2014
-407.76,"1,718.72","1,310.96",-313.40,"5,152.97","4,839.57",11-Jun-2014
-742.21,"1,888.71","1,146.50",652.35,"3,539.96","4,192.31",12-Jun-2014
358.71,"1,187.12","1,545.83","1,099.92","4,205.78","5,305.70",13-Jun-2014
-448.30,"1,635.51","1,187.21",-194.10,"3,909.23","3,715.13",16-Jun-2014
-236.79,"1,671.94","1,435.15",48.02,"4,593.00","4,641.02",17-Jun-2014
318.15,"1,331.36","1,649.51",366.18,"4,072.52","4,438.70",18-Jun-2014
-117.81,"1,331.00","1,213.19",-420.51,"4,403.17","3,982.66",19-Jun-2014
73.85,"1,025.36","1,099.21",-220.65,"4,353.06","4,132.41",20-Jun-2014
117.43,"1,538.41","1,655.84",-214.49,"2,979.02","2,764.53",23-Jun-2014
-216.17,"1,766.69","1,550.52",284.61,"3,533.13","3,817.74",24-Jun-2014
-433.63,"1,843.97","1,410.34",694.63,"3,044.57","3,739.20",25-Jun-2014
170.92,"1,863.75","2,034.67",-601.89,"5,067.54","4,465.65",26-Jun-2014
-172.40,"1,595.09","1,422.69",182.55,"3,598.42","3,780.97",27-Jun-2014
-181.23,"1,825.80","1,644.57","1,288.16","3,940.40","5,228.56",30-Jun-2014
-774.66,"2,019.94","1,245.28",856.35,"2,934.38","3,790.73",01-Jul-2014
-407.71,"1,879.59","1,471.88","1,290.68","3,515.08","4,805.76",02-Jul-2014
-624.21,"1,833.75","1,209.54",950.82,"3,458.47","4,409.29",03-Jul-2014
-853.10,"1,842.26",989.16,943.19,"2,683.42","3,626.61",04-Jul-2014
-85.22,"2,020.62","1,935.40",198.57,"5,521.48","5,720.05",07-Jul-2014
-399.56,"1,849.84","1,450.28",422.72,"4,715.66","5,138.38",08-Jul-2014
-265.19,"1,885.67","1,620.48",645.19,"3,777.66","4,422.85",09-Jul-2014
4.89,"2,084.14","2,089.03",161.55,"4,897.48","5,059.03",10-Jul-2014
-44.93,"1,971.19","1,926.26",-723.48,"4,374.75","3,651.27",11-Jul-2014
331.52,"1,020.65","1,352.17",-558.25,"3,584.57","3,026.32",14-Jul-2014
471.78,992.81,"1,464.59",-3.40,"3,029.78","3,026.38",15-Jul-2014
-48.48,"1,648.66","1,600.18",621.68,"3,879.48","4,501.16",16-Jul-2014
"-1,316.02","2,770.84","1,454.82","1,912.42","2,576.22","4,488.64",17-Jul-2014
-283.17,"1,357.69","1,074.52",574.47,"2,716.84","3,291.31",18-Jul-2014
-181.16,"1,173.44",992.28,161.17,"2,513.21","2,674.38",21-Jul-2014
59.23,"1,423.16","1,482.39",412.03,"3,097.35","3,509.38",22-Jul-2014
-292.09,"1,640.36","1,348.27",652.40,"3,000.01","3,652.41",23-Jul-2014
-290.35,"1,515.18","1,224.83",282.44,"2,987.00","3,269.44",24-Jul-2014
-210.02,"1,875.40","1,665.38",125.51,"3,624.22","3,749.73",25-Jul-2014
55.91,"1,333.03","1,388.94",75.04,"2,844.36","2,919.40",28-Jul-2014
515.65,"1,937.37","2,453.02",-381.66,"6,515.32","6,133.66",30-Jul-2014
"1,420.36","1,866.82","3,287.18","-1,654.86","8,797.06","7,142.20",31-Jul-2014
"1,074.70","1,366.56","2,441.26","-1,072.96","5,767.45","4,694.49",01-Aug-2014
-250.80,"1,634.94","1,384.14",372.56,"3,824.30","4,196.86",04-Aug-2014
62.22,"1,244.30","1,306.52",52.85,"2,976.45","3,029.30",05-Aug-2014
32.59,"1,116.15","1,148.74",283.87,"3,768.42","4,052.29",06-Aug-2014
228.99,"1,061.11","1,290.10",-73.07,"2,787.81","2,714.74",07-Aug-2014
456.02,"1,104.58","1,560.60",-503.74,"3,258.13","2,754.39",08-Aug-2014
234.41,925.07,"1,159.48",-162.92,"2,958.34","2,795.42",11-Aug-2014
-39.78,"1,261.77","1,221.99",370.83,"2,718.10","3,088.93",12-Aug-2014
22.03,"1,605.51","1,627.54",718.27,"4,027.54","4,745.81",13-Aug-2014
135.75,"1,351.59","1,487.34",625.18,"3,071.17","3,696.35",14-Aug-2014
490.04,"1,036.31","1,526.35",473.42,"3,326.37","3,799.79",18-Aug-2014
-263.37,"1,946.44","1,683.07",559.39,"3,770.14","4,329.53",19-Aug-2014
-481.37,"1,918.59","1,437.22",251.36,"3,254.53","3,505.89",20-Aug-2014
63.74,"1,817.62","1,881.36",412.77,"3,421.63","3,834.40",21-Aug-2014
-183.64,"1,600.12","1,416.48",302.06,"3,048.98","3,351.04",22-Aug-2014
45.71,"1,207.08","1,252.79",127.33,"2,431.40","2,558.73",25-Aug-2014
-259.18,"1,568.97","1,309.79",364.72,"2,847.84","3,212.56",26-Aug-2014
236.99,"1,560.26","1,797.25",290.18,"3,293.12","3,583.30",27-Aug-2014
730.43,"1,947.35","2,677.78",-710.63,"7,452.44","6,741.81",28-Aug-2014
-561.69,"1,696.87","1,135.18",554.14,"3,278.88","3,833.02",01-Sep-2014
-167.85,"1,988.21","1,820.36",672.81,"3,203.46","3,876.27",02-Sep-2014
-469.69,"2,231.91","1,762.22","1,288.57","4,889.81","6,178.38",03-Sep-2014
-555.23,"1,727.88","1,172.65","1,697.74","3,760.57","5,458.31",04-Sep-2014
-354.81,"1,572.11","1,217.30",310.51,"3,497.30","3,807.81",05-Sep-2014
-508.37,"2,038.45","1,530.08","1,162.98","3,253.59","4,416.57",08-Sep-2014
-752.09,"1,772.77","1,020.68",479.40,"2,237.27","2,716.67",09-Sep-2014
-511.25,"1,721.87","1,210.62",-9.91,"3,127.58","3,117.67",10-Sep-2014
-530.71,"1,981.37","1,450.66",433.55,"3,325.04","3,758.59",11-Sep-2014
-208.44,"1,860.17","1,651.73",182.80,"3,562.88","3,745.68",12-Sep-2014
-74.49,"1,579.24","1,504.75",-74.59,"3,109.84","3,035.25",15-Sep-2014
465.61,"1,624.59","2,090.20",-828.95,"3,975.48","3,146.53",16-Sep-2014
-161.19,"1,796.82","1,635.63",136.08,"4,142.38","4,278.46",17-Sep-2014
84.45,"1,587.20","1,671.65",-9.57,"3,392.96","3,383.39",18-Sep-2014
237.15,"1,344.21","1,581.36",-6.53,"9,074.50","9,067.97",19-Sep-2014
31.49,"1,277.68","1,309.17",-186.41,"2,852.92","2,666.51",22-Sep-2014
325.70,"1,533.26","1,858.96","-1,185.17","5,136.88","3,951.71",23-Sep-2014
-15.29,"1,476.67","1,461.38",-793.65,"4,336.85","3,543.20",24-Sep-2014
818.62,"2,003.71","2,822.33",-851.24,"7,160.20","6,308.96",25-Sep-2014
"1,335.33","1,460.58","2,795.91","-1,133.64","4,755.71","3,622.07",26-Sep-2014
234.52,"1,088.84","1,323.36",150.10,"2,493.68","2,643.78",29-Sep-2014
201.24,"1,654.54","1,855.78",-485.93,"4,992.70","4,506.77",30-Sep-2014
155.69,"1,262.41","1,418.10",-63.24,"3,598.09","3,534.85",01-Oct-2014
327.65,"1,487.25","1,814.90",-332.84,"5,389.45","5,056.61",07-Oct-2014
663.09,"1,273.99","1,937.08","-1,440.99","4,693.98","3,252.99",08-Oct-2014
623.64,"1,396.46","2,020.10",-20.89,"3,169.20","3,148.31",09-Oct-2014
558.21,"1,308.70","1,866.91",-719.77,"3,296.30","2,576.53",10-Oct-2014
566.83,"1,052.02","1,618.85",-671.06,"3,151.65","2,480.59",13-Oct-2014
495.52,"1,330.45","1,825.97",-694.67,"3,636.75","2,942.08",14-Oct-2014
664.45,"1,387.73","2,052.18","-1,128.37","5,335.28","4,206.91",16-Oct-2014
737.31,"1,828.67","2,565.98","-1,430.03","4,984.09","3,554.06",17-Oct-2014
-166.11,"2,034.71","1,868.60","1,040.08","4,247.25","5,287.33",20-Oct-2014
68.94,"1,703.98","1,772.92",32.40,"4,662.91","4,695.31",21-Oct-2014
375.55,"1,265.76","1,641.31",7.54,"3,631.86","3,639.40",22-Oct-2014
9.55,"1,282.47","1,292.02",49.14,"3,864.96","3,914.10",27-Oct-2014
-99.66,"1,424.12","1,324.46",-108.00,"3,817.09","3,709.09",28-Oct-2014
-507.29,"1,770.85","1,263.56",785.61,"3,667.82","4,453.43",29-Oct-2014
-94.01,"2,326.70","2,232.69","1,257.49","5,386.26","6,643.75",30-Oct-2014
-276.49,"2,452.20","2,175.71","1,754.73","3,828.01","5,582.74",31-Oct-2014
"-1,183.08","2,517.28","1,334.20","1,413.34","3,045.73","4,459.07",03-Nov-2014
"-1,204.63","2,512.18","1,307.55","1,030.85","6,092.37","7,123.22",05-Nov-2014
-192.20,"2,010.53","1,818.33","2,537.13","5,554.02","8,091.15",07-Nov-2014
-314.93,"1,750.34","1,435.41",355.30,"3,936.30","4,291.60",10-Nov-2014
-516.98,"1,698.24","1,181.26",458.04,"3,985.92","4,443.96",11-Nov-2014
-559.44,"1,809.12","1,249.68",459.47,"3,653.46","4,112.93",12-Nov-2014
-738.24,"1,829.11","1,090.87",690.61,"3,242.40","3,933.01",13-Nov-2014
-517.51,"1,935.74","1,418.23",645.90,"4,340.90","4,986.80",14-Nov-2014
